MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,ROHLTD,ROYAL ORCHID HOTELS LTD,        38.85,        38.95,        40.15,        37.60,        38.80,                   965146.90,24861,N, ,510,       127.40,        32.50
N,EQ,ROSSELLIND,ROSSELL INDIA LIMITED,        38.95,        38.00,        39.25,        37.50,        38.40,                   123802.25,3256,N, ,51,        88.65,        32.10
N,EQ,RPGLIFE,RPG LIFE SCIENCES LTD,       221.20,       217.00,       241.40,       217.00,       236.45,                 17412888.50,75488,N, ,3038,       351.45,       142.95
N,EQ,RPOWER,RELIANCE POWER LTD.,         1.85,         1.85,         1.85,         1.80,         1.80,                 16933073.70,9341978,N, ,5114,         8.55,         1.00
N,EQ,RPPINFRA,R.P.P INFRA PROJECTS LTD,        40.65,        39.35,        41.85,        39.00,        41.65,                   279296.15,6813,N, ,43,       141.75,        28.20
N,SM,RPPL,RAJSHREE POLYPACK LTD,        54.00,        50.10,        52.75,        50.00,        52.75,                   452850.00,9000,N, ,7,       118.00,        50.00
N,EQ,RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,        14.05,        14.05,        14.05,        13.35,        13.40,                    75437.95,5604,N, ,53,        31.50,         9.55
N,EQ,RSWM,RSWM LIMITED,        60.80,        62.65,        63.00,        59.70,        61.60,                   416334.50,6787,N, ,292,       172.50,        55.00
N,EQ,RSYSTEMS,R SYS INTERNATIONAL LTD,        86.05,        85.95,        90.95,        85.95,        88.65,                   631345.70,7222,N, ,87,       101.00,        38.00
N,EQ,RTNPOWER,RATTANINDIA POWER LIMITED,         1.10,         1.10,         1.15,         1.05,         1.15,                  3707821.75,3318600,N, ,653,         3.05,          .95
N,EQ,RUBYMILLS,THE RUBY MILLS LTD,       124.25,       120.50,       126.55,       120.50,       123.85,                    56169.80,453,N, ,49,       266.90,       103.50
N,EQ,RUCHIRA,RUCHIRA PAPERS LIMITED,        36.00,        36.00,        37.05,        35.15,        35.90,                   797412.90,22245,N, ,458,       114.00,        26.90
N,EQ,RUPA,RUPA & COMPANY LTD,       142.90,       142.00,       147.90,       142.00,       146.35,                  1671090.30,11523,N, ,440,       297.25,       100.50
N,EQ,RUSHIL,RUSHIL DECOR LIMITED,       106.80,       106.80,       108.00,       106.00,       107.05,                   119526.75,1117,N, ,46,       709.00,        62.90
N,EQ,RVNL,RAIL VIKAS NIGAM LIMITED,        16.40,        17.00,        17.20,        16.90,        17.20,                139590541.90,8132039,N, ,9085,        29.90,        10.00
N,EQ,SADBHIN,SADBHAV INFRA PROJ LTD.,        18.05,        17.15,        18.00,        17.15,        17.15,                  3551898.70,202528,N, ,615,        88.70,        10.80
N,EQ,SAFARI,SAFARI IND (INDIA) LTD,       339.75,       343.95,       345.00,       335.75,       339.65,                   664676.25,1960,N, ,267,       698.00,       289.60
N,EQ,SAGCEM,SAGAR CEMENTS LIMITED,       263.35,       262.90,       272.60,       259.80,       270.00,                   929411.45,3475,N, ,227,       722.00,       236.30
N,EQ,SAIL,STEEL AUTHORITY OF INDIA,        27.00,        26.90,        27.90,        26.55,        27.60,                502837464.50,18263255,N, ,35627,        54.30,        20.15
N,EQ,SAKAR,SAKAR HEALTHCARE LIMITED,        51.05,        50.00,        50.80,        46.90,        50.80,                    57751.80,1141,N, ,7,        64.05,        44.25
N,EQ,SAKSOFT,SAKSOFT LIMITED,       130.85,       130.85,       138.60,       127.10,       136.60,                   583163.25,4340,N, ,150,       366.80,       107.00
N,EQ,SAKUMA,SAKUMA EXPORTS LIMITED,         6.85,         6.95,         6.95,         6.55,         6.55,                  1569763.35,236052,N, ,829,        35.95,         3.15
N,EQ,SALASAR,SALASAR TECHNO ENGG. LTD.,       101.60,        98.00,       104.90,        95.50,       103.40,                  4224035.20,41883,N, ,561,       213.35,        70.25
N,EQ,SALONA,SALONA COTSPIN LTD.,        41.70,        40.50,        43.30,        40.00,        42.05,                    36418.45,872,N, ,34,       105.75,        33.60
N,EQ,SALZERELEC,SALZER ELECTRONICS LTD,        61.60,        62.85,        64.40,        61.40,        63.20,                   331592.15,5269,N, ,233,       146.00,        54.30
N,EQ,SAMBHAAV,SAMBHAAV MEDIA LTD,         1.75,         1.75,         1.80,         1.70,         1.70,                     9749.40,5614,N, ,26,         4.90,         1.15
N,EQ,SANCO,SANCO INDUSTRIES LIMITED,         9.75,         9.85,        10.45,         8.50,        10.00,                  1015128.95,104429,N, ,249,        23.25,         6.00
N,EQ,SANDESH,SANDESH LTD,       443.55,       447.00,       447.00,       446.00,       446.10,                    24534.50,55,N, ,6,       784.95,       371.05
N,EQ,SANDHAR,SANDHAR TECHNOLOGIES LTD,       139.95,       142.90,       142.95,       136.25,       141.55,                  1490725.90,10571,N, ,842,       314.40,       124.90
N,EQ,SANGAMIND,SANGAM (INDIA) LTD,        37.60,        36.15,        38.40,        36.15,        37.80,                     5176.75,141,N, ,6,        70.50,        32.35
N,EQ,SANGHIIND,SANGHI INDUSTRIES LTD,        17.30,        17.30,        17.60,        16.75,        16.95,                  5961549.60,350307,N, ,2696,        72.50,        14.00
N,EQ,SANGHVIMOV,SANGHVI MOVERS LTD,        51.75,        50.20,        53.90,        50.00,        50.30,                   431594.20,8582,N, ,85,       133.80,        42.90
N,EQ,SANGINITA,SANGINITA CHEMICALS LTD,        78.10,        79.95,        82.00,        78.35,        81.90,                  2368788.20,29488,N, ,371,       155.95,        60.15
N,EQ,SANOFI,SANOFI INDIA LIMITED,      7465.15,      7508.00,      7650.00,      7480.10,      7544.15,                310955511.55,41130,N, ,15090,      8583.95,      5280.00
N,EQ,SARDAEN,SARDA ENERGY & MIN LTD,       131.95,       133.25,       137.00,       133.10,       135.00,                  2235079.90,16488,N, ,410,       291.95,        98.05
N,EQ,SAREGAMA,SAREGAMA INDIA LIMITED,       269.45,       269.45,       318.00,       253.30,       310.40,                174374692.40,584823,N, ,13380,       568.00,       181.85
N,EQ,SARLAPOLY,SARLA PERF. FIBERS LTD,        13.40,        13.60,        13.60,        12.75,        13.15,                   183798.70,13997,N, ,139,        30.80,        10.25
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        13.85,        14.35,        14.45,        13.85,        14.05,                    90480.00,6400,N, ,4,        43.85,         8.45
N,EQ,SASKEN,SASKEN TECHNOLOGIES LTD,       382.00,       383.90,       398.90,       375.10,       384.00,                  5358886.65,14074,N, ,2262,       744.50,       335.15
N,EQ,SATIA,SATIA INDUSTRIES LIMITED,        67.25,        67.05,        69.50,        66.00,        66.70,                   384254.00,5723,N, ,104,       810.00,        50.10
N,EQ,SATIN,SATIN CREDIT NET LTD,        46.80,        46.55,        49.10,        45.15,        48.65,                 12631106.85,259674,N, ,1791,       354.45,        45.15
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       537.65,       537.00,       548.00,       534.60,       536.75,                617867906.55,1142416,N, ,69950,       769.00,       501.00
N,EQ,SCHAEFFLER,SCHAEFFLER INDIA LIMITED,      3171.60,      3180.05,      3211.55,      3163.55,      3199.20,                 10735046.95,3357,N, ,2083,      5329.80,      3162.00
N,EQ,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,        80.80,        81.20,        87.40,        79.55,        80.70,                 36431813.30,439904,N, ,4898,       114.00,        58.00
N,EQ,SCI,SHIPPING CORP OF INDIA LT,        39.90,        40.00,        40.45,        39.25,        39.95,                 53763198.25,1352955,N, ,5512,        69.70,        24.80
N,EQ,SEAMECLTD,SEAMEC LIMITED,       306.55,       305.05,       309.95,       291.25,       292.65,                   953357.35,3238,N, ,221,       533.00,       188.05
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,        22.00,        20.90,        20.90,        20.90,        20.90,                    25080.00,1200,N, ,2,       110.00,        12.15
N,EQ,SELAN,SELAN EXPLO. TECH LTD,        82.00,        82.05,        82.75,        81.60,        82.25,                   269165.40,3280,N, ,73,       188.70,        62.00
N,EQ,SEQUENT,SEQUENT SCIENTIFIC LTD.,        84.20,        84.20,        85.00,        83.30,        83.75,                 65722093.20,779816,N, ,3963,        99.25,        51.70
N,EQ,SESHAPAPER,SESHASAYEE PAPER & BOARDS,       123.85,       123.15,       125.75,       123.10,       124.20,                   292137.60,2344,N, ,134,      1025.00,        80.00
N,EQ,SETCO,SETCO AUTOMOTIVE LTD,         8.70,         8.95,         8.95,         8.45,         8.55,                   196781.30,22955,N, ,283,        29.00,         5.45
N,EQ,SEYAIND,SEYA INDUSTRIES LIMITED,        43.60,        41.65,        42.65,        41.45,        41.45,                  1281982.45,30869,N, ,159,       499.90,        36.05
N,EQ,SFL,SHEELA FOAM LIMITED,      1365.00,      1379.85,      1399.70,      1343.05,      1374.95,                 10315972.55,7501,N, ,1819,      1779.95,      1073.20
N,EQ,SGL,STL GLOBAL LIMITED,         6.20,         6.15,         6.40,         5.95,         6.20,                    33001.25,5352,N, ,36,        15.05,         5.45
N,EQ,SHAHALLOYS,SHAH ALLOYS LIMITED,         6.00,         5.95,         5.95,         5.70,         5.70,                     6909.75,1200,N, ,11,        17.50,         4.65
N,EQ,SHALBY,SHALBY LIMITED,        60.55,        62.40,        62.50,        59.00,        60.50,                  1879736.75,31041,N, ,676,       133.90,        40.10
N,EQ,SHALPAINTS,SHALIM PAINTS LTD,        52.05,        52.70,        53.00,        51.25,        52.85,                   711443.20,13654,N, ,294,       111.65,        42.35
N,EQ,SHANKARA,SHANKARA BLDG PRODUCT LTD,       244.25,       243.00,       248.95,       234.20,       246.00,                  2576849.05,10537,N, ,527,       579.80,       214.00
N,EQ,SHANTIGEAR,SHANTHI GEARS LTD,        76.10,        76.10,        83.70,        76.10,        82.60,                  7195741.75,87862,N, ,1106,       123.00,        55.50
N,EQ,SHARDACROP,SHARDA CROPCHEM LTD.,       133.50,       132.20,       140.00,       132.20,       138.75,                  1157004.60,8356,N, ,231,       378.10,        99.40
N,EQ,SHARDAMOTR,SHARDA MOTOR INDS LTD,       600.45,       595.40,       616.40,       574.55,       584.90,                   803334.50,1347,N, ,136,      1549.90,       480.00
N,EQ,SHEMAROO,SHEMAROO ENTER. LTD.,        70.70,        70.70,        71.95,        68.15,        70.40,                   535196.30,7613,N, ,290,       391.00,        40.25
N,EQ,SHIL,SOMANY HOM INNOVATION LTD,        66.45,        68.00,        69.50,        65.40,        68.95,                   898351.45,13310,N, ,127,       197.80,        53.55
N,EQ,SHILPAMED,SHILPA MEDICARE LTD,       352.05,       350.00,       358.75,       346.00,       353.40,                  3145564.45,8967,N, ,683,       538.00,       208.10
N,EQ,SHIRPUR-G,SHIRPUR GOLD REFINERY LTD,         7.70,         7.70,         7.80,         7.35,         7.35,                   183697.30,24518,N, ,66,        20.65,         4.95
N,EQ,SHIVAMAUTO,SHIVAM AUTO.LTD,        10.60,        10.90,        10.90,        10.20,        10.60,                   306771.20,29316,N, ,230,        38.00,         8.05
N,EQ,SHIVAMILLS,SHIVA MILLS LIMITED,        21.90,        23.00,        23.35,        21.70,        23.35,                      858.60,37,N, ,5,        57.85,        17.00
N,EQ,SHK,S H KELKAR AND CO. LTD.,        50.65,        50.65,        51.00,        48.50,        49.75,                 10822587.00,217549,N, ,3006,       162.00,        47.50
N,EQ,SHOPERSTOP,SHOPPERS STOP LIMITED,       134.65,       133.00,       138.15,       131.10,       132.85,                  9776087.75,73123,N, ,2955,       509.95,       131.10
N,EQ,SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,        33.85,        33.75,        37.20,        33.10,        37.20,                 90416151.25,2522188,N, ,5261,        37.40,        18.40
N,EQ,SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,        76.90,        77.30,        78.85,        74.15,        75.40,                  1151706.40,15105,N, ,945,       151.00,        56.30
N,EQ,SHREERAMA,SHREE RAMA MULTI TECH LTD,         3.85,         4.00,         4.00,         3.70,         3.75,                    64424.60,17123,N, ,18,         7.50,         2.75
N,EQ,SHRENIK,SHRENIK LIMITED,        20.35,        19.35,        20.30,        19.35,        19.35,                    54770.50,2789,N, ,25,        72.85,        12.00
N,EQ,SHREYANIND,SHREYANS INDUSTRIES LTD,        71.35,        72.85,        72.85,        69.95,        71.35,                   769233.60,10813,N, ,381,       173.40,        56.10
N,EQ,SHREYAS,SHREYAS SHIPPING & LOGIST,        45.30,        43.35,        45.80,        43.35,        44.00,                   352078.85,7932,N, ,195,       209.00,        33.80
N,EQ,SHRIRAMCIT,SHRIRAM CITYUNI FIN.LTD.,       649.10,       649.10,       663.95,       649.05,       657.90,                  1811395.70,2753,N, ,492,      1644.50,       647.00
N,EQ,SHRIRAMEPC,SHRIRAM EPC LTD.,         2.75,         2.75,         2.80,         2.65,         2.75,                   356233.25,132175,N, ,113,        14.10,         1.95
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        23.45,        21.50,        24.50,        21.50,        24.50,                    70500.00,3000,N, ,3,       209.50,        20.75
N,EQ,SHYAMCENT,SHYAM CENTURY FERROUS LTD,         2.55,         2.65,         2.65,         2.65,         2.65,                    18123.35,6839,N, ,18,         6.20,         1.80
N,EQ,SICAGEN,SICAGEN INDIA LIMITED,        11.25,        10.70,        11.40,        10.65,        11.10,                   141857.05,12698,N, ,94,        31.50,         7.50
N,EQ,SIGIND,SIGNET INDUSTRIES LIMITED,        16.75,        16.75,        16.80,        16.30,        16.80,                    20223.35,1222,N, ,33,        38.90,        13.05
N,EQ,SILINV,SIL INVESTMENTS LIMITED,       105.45,       107.95,       107.95,       103.05,       106.00,                   151172.25,1417,N, ,34,       216.00,        68.00
N,EQ,SIMBHALS,SIMBHAOLI SUGARS LTD.,         5.00,         5.00,         5.10,         4.85,         4.95,                    46570.00,9400,N, ,67,        10.90,         3.55
N,EQ,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,        22.25,        21.50,        23.35,        21.15,        23.35,                  3429446.85,151272,N, ,669,       175.50,        16.50
N,EQ,SINTEX,SINTEX INDUSTRIES LTD,          .90,          .95,          .95,          .90,          .95,                  5291043.10,5601159,N, ,871,         7.80,          .55
N,EQ,SIRCA,SIRCA PAINT INDIA LIMITED,       170.90,       175.35,       176.70,       171.55,       175.80,                   888908.75,5086,N, ,346,       321.95,       157.40
N,EQ,SIS,SECURITY INTELL SERVICES,       359.40,       360.30,       367.80,       358.15,       359.10,                  4040602.05,11226,N, ,1563,      1037.35,       322.10
N,EQ,SIYSIL,SIYARAM SILK MILLS LTD,        95.60,        98.50,       101.20,        95.10,        98.80,                  5146489.85,52438,N, ,1177,       371.80,        93.50
N,EQ,SJVN,SJVN LTD,        20.70,        20.85,        20.85,        20.60,        20.75,                  6454404.45,311003,N, ,1438,        27.60,        17.25
N,EQ,SKFINDIA,SKF INDIA LTD,      1405.00,      1405.30,      1430.00,      1386.15,      1396.75,                 48447138.50,34622,N, ,2979,      2317.95,      1230.00
N,EQ,SKIPPER,SKIPPER LIMITED,        22.90,        22.90,        24.50,        22.65,        24.10,                   847530.45,35785,N, ,359,        73.10,        17.10
N,EQ,SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,        29.30,        29.25,        31.80,        29.25,        31.20,                   436417.70,14326,N, ,158,        52.00,        20.00
N,EQ,SMARTLINK,SMARTLINK HOLDINGS LTD,        62.30,        63.55,        66.10,        62.05,        62.65,                   323739.30,5042,N, ,167,       112.70,        50.00
N,EQ,SMLISUZU,SML ISUZU LIMITED,       336.55,       344.30,       354.35,       339.05,       349.60,                  6578296.45,18980,N, ,1148,       877.85,       280.10
N,EQ,SMSLIFE,SMS LIFESCIENCES (I) LTD,       219.95,       224.70,       224.70,       214.95,       220.55,                   887568.15,4052,N, ,391,       555.90,       152.65
N,EQ,SMSPHARMA,SMS PHARMACEUTICALS LTD.,        37.10,        37.55,        39.15,        36.50,        38.05,                  2166197.20,57779,N, ,679,        62.00,        24.00
N,EQ,SNOWMAN,SNOWMAN LOGISTICS LTD.,        26.15,        26.00,        26.80,        26.00,        26.25,                  3413676.25,129768,N, ,946,        45.65,        24.05
N,EQ,SOBHA,SOBHA LIMITED,       201.85,       201.00,       204.75,       191.80,       197.10,                100396076.20,510814,N, ,3352,       588.00,       120.65
N,EQ,SOLARA,SOLARA ACTIVE PHA SCI LTD,       464.00,       462.55,       470.05,       460.00,       462.30,                  3721652.85,8035,N, ,563,       725.10,       273.00
N,EQ,SOLARINDS,SOLAR INDUSTRIES (I) LTD,       869.10,       873.40,       886.95,       863.05,       868.45,                 19538362.10,22443,N, ,483,      1349.00,       773.05
N,EQ,SOMANYCERA,SOMANY CERAMICS LIMITED,        87.30,        88.40,        88.75,        87.00,        87.50,                  7276958.10,83068,N, ,1138,       462.75,        76.85
G,EQ,SOMATEX,SOMA TEXTILES & INDUST LT,         1.70,         1.75,         1.85,         1.75,         1.85,                     2746.75,1561,N, ,6,         3.60,         1.70
N,EQ,SONATSOFTW,SONATA SOFTWARE LTD,       199.75,       200.55,       206.65,       196.75,       198.65,                 63207631.30,311411,N, ,9263,       362.00,       147.25
N,EQ,SORILINFRA,SORIL INFRA RESOURCES LTD,        46.10,        47.45,        47.45,        43.80,        43.95,                  2280936.55,50655,N, ,455,       313.25,        36.80
N,EQ,SOTL,SAVITA OIL TECHNOLO. LTD,       620.05,       620.00,       624.90,       611.95,       621.35,                   271495.10,438,N, ,340,      1389.00,       475.00
N,EQ,SOUTHBANK,THE SOUTH INDIAN BANK LTD,         5.00,         5.10,         5.10,         4.95,         5.00,                 77067359.90,15383140,N, ,21104,        15.15,         4.80
N,EQ,SOUTHWEST,SOUTH WEST PINNACLE LTD,        19.50,        19.50,        20.45,        19.50,        19.85,                   625567.70,32062,N, ,37,        32.00,         9.50
N,EQ,SPAL,S. P. APPARELS LIMITED,        59.15,        57.00,        61.45,        57.00,        60.10,                   762294.45,12662,N, ,199,       314.80,        56.75
N,EQ,SPANDANA,SPANDANA SPHOORTY FIN LTD,       461.25,       466.90,       470.00,       453.85,       462.25,                  5904345.90,12802,N, ,1605,      1397.00,       405.00
N,EQ,SPARC,SUN PHARMA ADV.RES.CO.LTD,       126.10,       126.00,       130.70,       125.20,       129.00,                 56544755.85,439388,N, ,6340,       210.90,        81.00
N,EQ,SPECIALITY,SPECIALITY REST LTD,        27.05,        26.90,        27.50,        26.40,        26.60,                   529672.85,19815,N, ,198,        97.00,        20.15
N,EQ,SPENCERS,SPENCER'S RETAIL LIMITED,        75.10,        75.50,        79.45,        75.00,        78.55,                120711082.35,1549395,N, ,11590,       139.00,        53.75
N,EQ,SPIC,SPIC LTD,        14.65,        14.80,        14.80,        14.45,        14.60,                   236012.05,16184,N, ,134,        26.60,         9.40
N,EQ,SPICEJET,SPICEJET LIMITED,        41.20,        40.20,        42.65,        39.60,        40.85,                239822222.65,5850465,N, ,36277,       152.85,        30.65
N,EQ,SPLIL,SPL INDUSTRIES LIMITED,        20.45,        22.80,        22.80,        19.50,        20.15,                   436113.15,21436,N, ,140,        50.85,        17.10
N,EQ,SPMLINFRA,SPML INFRA LIMITED,         7.55,         7.55,         7.55,         7.20,         7.25,                    50412.75,6913,N, ,19,        29.40,         4.90
N,EQ,SREEL,SREELEATHERS LIMITED,       112.25,       115.75,       115.75,       111.00,       114.95,                   415641.00,3660,N, ,156,       219.90,        90.00
N,EQ,SREINFRA,SREI INFRASTRUCTURE FINAN,         3.80,         3.80,         3.85,         3.75,         3.75,                  1880120.50,496890,N, ,545,        26.90,         3.50
N,EQ,SRF,SRF LTD,      3325.35,      3335.00,      3409.20,      3325.55,      3379.95,                651184403.05,192605,N, ,12309,      4260.00,      2467.65
N,EQ,SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,        94.00,        93.45,        96.90,        93.45,        96.45,                    41653.90,435,N, ,28,       177.90,        65.60
N,EQ,SRIPIPES,SRIKALAHASTHI PIPES LTD,       126.50,       125.95,       128.75,       124.95,       126.75,                  1937604.10,15305,N, ,942,       234.00,        96.00
N,SM,SSINFRA,S S INFRA DEVP CONSL LTD,         8.45,         8.05,         8.05,         8.05,         8.05,                    24150.00,3000,N, ,1,        17.20,         8.05
N,EQ,SSWL,STEEL STRIPS WHEELS LTD.,       324.75,       324.75,       339.00,       316.00,       325.75,                 10761029.15,33067,N, ,1240,       824.80,       316.00
G,EQ,STAMPEDE,STAMPEDE CAPITAL LTD,          .35,          .35,          .35,          .35,          .35,                    20151.25,57575,N, ,24,          .95,          .30
N,EQ,STAR,STRIDES PHARMA SCI LTD,       414.40,       416.50,       432.35,       414.45,       421.15,                694294754.55,1634011,N, ,31752,       547.65,       268.00
N,EQ,STARCEMENT,STAR CEMENT LIMITED,        69.35,        69.90,        70.40,        68.55,        69.70,                  1220335.00,17555,N, ,698,       140.00,        60.00
N,EQ,STARPAPER,STAR PAPER MILLS LTD,        88.55,        89.90,        91.10,        88.35,        90.25,                  4817576.25,53523,N, ,1107,       174.00,        60.00
N,EQ,STEELCITY,STEEL CITY SECURITIES LTD,        18.60,        18.55,        18.95,        18.50,        18.90,                    52272.30,2797,N, ,31,        68.75,        14.75
N,EQ,STEELXIND,STEEL EXCHANGE INDIA LTD,        12.45,        12.40,        12.40,        12.05,        12.05,                    88748.45,7309,N, ,20,        22.75,         9.10
N,EQ,STEL,STEL HOLDINGS LIMITED,        44.90,        46.10,        46.10,        43.00,        44.20,                    70503.30,1585,N, ,40,        98.85,        30.00
N,EQ,STERTOOLS,STERLING TOOLS LIMITED,       120.75,       121.60,       122.50,       118.20,       119.25,                  1756061.10,14670,N, ,306,       261.50,       118.20
N,EQ,STRTECH,STERLITE TECHNOLOGIES LTD,        97.95,        97.40,       100.95,        97.20,       100.20,                120251337.90,1209140,N, ,12351,       197.90,        58.65
N,EQ,SUBEX,SUBEX LIMITED,         5.10,         5.35,         5.35,         5.35,         5.35,                   351313.10,65666,N, ,73,         7.35,         2.90
N,EQ,SUBROS,SUBROS LIMITED,       153.75,       154.00,       161.50,       152.95,       158.45,                  9416184.75,59872,N, ,1592,       299.40,       117.75
N,EQ,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,       357.25,       358.90,       365.00,       358.00,       361.00,                 23835479.90,65977,N, ,2550,       505.85,       290.10
N,EQ,SUMEETINDS,SUMEET IND LIMITED,         1.35,         1.40,         1.40,         1.30,         1.40,                    86950.45,63747,N, ,62,         4.40,         1.20
N,EQ,SUMICHEM,SUMITOMO CHEM INDIA LTD,       222.50,       221.50,       226.85,       220.00,       223.20,                 20996182.60,93708,N, ,1778,       281.90,       151.05
N,EQ,SUMMITSEC,SUMMIT SECURITIES LTD,       292.30,       286.65,       293.05,       285.05,       290.65,                   279219.10,962,N, ,85,       583.00,       197.20
N,EQ,SUNCLAYLTD,SUNDARAM CLAYTON LIMITED,      1331.50,      1329.50,      1333.75,      1305.25,      1321.45,                   582043.05,440,N, ,99,      2880.00,      1010.20
N,EQ,SUNDARAM,SUNDARAM MULTI PAP LTD,         1.05,         1.10,         1.10,         1.05,         1.05,                   109710.75,102505,N, ,79,         2.25,         1.05
N,EQ,SUNDARMFIN,SUNDARAM FINANCE LTD,      1204.75,      1217.90,      1225.00,      1196.30,      1205.00,                278788152.15,231532,N, ,7775,      1784.95,       982.05
N,EQ,SUNDARMHLD,SUNDARAM FINANCE HOLD LTD,        43.95,        42.90,        45.00,        42.90,        44.25,                   138637.25,3157,N, ,70,        97.00,        35.05
N,EQ,SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,       161.90,       166.90,       166.90,       160.20,       163.80,                    77584.25,479,N, ,55,       399.00,       132.95
N,EQ,SUNDRMFAST,SUNDRAM FASTENERS LTD,       290.70,       288.05,       290.60,       278.50,       279.60,                 28655866.15,102050,N, ,10822,       560.95,       248.50
N,EQ,SUNFLAG,SUNFLAG IRON AND STEEL CO,        27.20,        27.50,        28.10,        26.75,        27.30,                  1514230.75,55709,N, ,477,        48.60,        20.05
N,EQ,SUNTECK,SUNTECK REALTY LIMITED,       154.85,       156.50,       156.50,       150.60,       152.30,                 27029923.35,177627,N, ,2823,       533.35,       150.10
N,EQ,SUNTV,SUN TV NETWORK LIMITED,       369.95,       369.70,       386.25,       369.00,       379.45,               1064243986.60,2803654,N, ,53921,       597.00,       259.55
N,EQ,SUPERHOUSE,SUPERHOUSE LIMITED,        62.60,        62.75,        64.80,        61.35,        62.75,                   451815.25,7208,N, ,168,       130.00,        50.05
N,EQ,SUPPETRO,SUPREME PETROCHEMICALS LT,       154.00,       153.95,       157.35,       153.50,       154.30,                  3547020.70,22865,N, ,476,       229.20,       113.35
N,EQ,SUPRAJIT,SUPRAJIT ENGINEERING LTD,       112.80,       112.15,       115.55,       112.10,       114.75,                  2965045.75,25950,N, ,787,       227.00,        99.25
N,SM,SUPREMEENG,SUPREME ENGINEERING LTD,        17.50,        18.30,        18.30,        18.30,        18.30,                   146400.00,8000,N, ,1,        42.00,        13.20
N,EQ,SUPREMEIND,SUPREME INDUSTRIES LTD,       905.85,       908.00,       920.00,       907.95,       913.80,                 19187965.70,20991,N, ,2117,      1413.00,       773.30
N,EQ,SURANASOL,SURANA SOLAR LIMITED,         5.35,         5.25,         5.45,         5.20,         5.35,                    16515.55,3145,N, ,40,        12.45,         4.95
N,EQ,SURANAT&P,SURANA TELECOM AND POW LT,         3.10,         3.00,         3.10,         2.95,         2.95,                     8174.00,2753,N, ,24,         5.80,         1.95
N,EQ,SURYAROSNI,SURYA ROSHNI LTD,        79.50,        80.00,        80.90,        78.05,        78.85,                   961829.90,12137,N, ,362,       264.90,        61.95
N,EQ,SUTLEJTEX,SUTLEJ TEXT & INDUS LTD,        19.80,        19.15,        19.90,        19.15,        19.70,                   106760.40,5402,N, ,89,        39.70,        15.20
N,EQ,SUVEN,SUVEN LIFE SCIENCES LTD,        33.80,        33.50,        35.45,        32.15,        35.45,                 27079238.75,805147,N, ,3403,       334.70,        19.35
N,EQ,SUVENPHAR,SUVEN PHARMACEUTICALS LTD,       309.75,       305.00,       319.90,       305.00,       317.60,                 20605605.75,65391,N, ,2033,       334.95,       175.20
N,EQ,SUZLON,SUZLON ENERGY LIMITED,         2.60,         2.65,         2.70,         2.65,         2.70,                 12633084.90,4697329,N, ,1760,         6.25,         1.70
N,EQ,SWANENERGY,SWAN ENERGY LIMITED,       100.35,       100.45,       101.70,       100.10,       101.05,                  6656902.40,66269,N, ,287,       154.45,        86.00
N,EQ,SWARAJENG,SWARAJ ENGINES LTD,      1016.40,      1033.60,      1033.95,       990.00,      1008.20,                  1243513.40,1238,N, ,247,      1469.10,       802.75
N,EQ,SWELECTES,SWELECT ENERGY SYS LTD,        79.15,        79.00,        81.75,        78.45,        79.95,                   120792.85,1520,N, ,48,       299.00,        56.70
N,EQ,SWSOLAR,STERLING & WILSON SO LTD,       129.35,       135.80,       135.80,       135.80,       135.80,                  5423987.80,39941,N, ,165,       753.45,        69.70
N,EQ,SYMPHONY,SYMPHONY LIMITED,       765.30,       765.30,       817.95,       755.70,       807.85,                 21538133.95,27307,N, ,2688,      1589.10,       690.70
N,EQ,SYNGENE,SYNGENE INTERNATIONAL LTD,       345.65,       348.20,       357.50,       347.90,       350.15,                123972615.55,352020,N, ,9292,       708.00,       212.55
N,EQ,TAINWALCHM,TAINWALA CHEMICAL AND PLA,        35.15,        34.55,        37.00,        34.05,        35.00,                    36675.35,1053,N, ,78,        86.00,        31.10
N,EQ,TAJGVK,TAJ GVK HOTELS & RESORTS,       121.45,       121.00,       123.95,       119.20,       120.50,                  4095437.95,33651,N, ,1046,       222.50,        81.20
N,EQ,TAKE,TAKE SOLUTIONS LTD,        49.95,        50.50,        51.40,        47.65,        50.95,                  1702162.25,34190,N, ,619,       159.65,        36.25
